tag_id	tag_title	variable_phv	creator_id	created	modified
8	Resting arm diastolic BP	274062	23	2018-02-27 14:04:43+00:00	2018-02-27 14:04:43+00:00
8	Resting arm diastolic BP	274408	23	2018-02-27 14:04:55+00:00	2018-02-27 14:04:55+00:00
8	Resting arm diastolic BP	274463	23	2018-02-27 14:05:15+00:00	2018-02-27 14:05:15+00:00
8	Resting arm diastolic BP	274553	23	2018-02-27 14:05:26+00:00	2018-02-27 14:05:26+00:00
8	Resting arm diastolic BP	274723	23	2018-02-27 14:05:38+00:00	2018-02-27 14:05:38+00:00
8	Resting arm diastolic BP	274824	23	2018-02-27 14:05:49+00:00	2018-02-27 14:05:49+00:00
8	Resting arm diastolic BP	275080	23	2018-02-27 14:06:07+00:00	2018-02-27 14:06:07+00:00
8	Resting arm diastolic BP	275181	23	2018-02-27 14:06:19+00:00	2018-02-27 14:06:19+00:00
8	Resting arm diastolic BP	276848	23	2018-02-27 14:06:46+00:00	2018-02-27 14:06:46+00:00
8	Resting arm diastolic BP	277034	23	2018-02-27 14:06:55+00:00	2018-02-27 14:06:55+00:00
8	Resting arm diastolic BP	277035	23	2018-02-27 14:07:04+00:00	2018-02-27 14:07:04+00:00
8	Resting arm diastolic BP	277137	23	2018-02-27 14:07:12+00:00	2018-02-27 14:07:12+00:00
8	Resting arm diastolic BP	277138	23	2018-02-27 14:07:26+00:00	2018-02-27 14:07:26+00:00
8	Resting arm diastolic BP	277139	23	2018-02-27 14:07:35+00:00	2018-02-27 14:07:35+00:00
8	Resting arm diastolic BP	277140	23	2018-02-27 14:07:44+00:00	2018-02-27 14:07:44+00:00
8	Resting arm diastolic BP	277141	23	2018-02-27 14:07:55+00:00	2018-02-27 14:07:55+00:00
8	Resting arm diastolic BP	277142	23	2018-02-27 14:08:07+00:00	2018-02-27 14:08:07+00:00
8	Resting arm diastolic BP	277143	23	2018-02-27 14:08:17+00:00	2018-02-27 14:08:17+00:00
8	Resting arm diastolic BP	277144	23	2018-02-27 14:08:26+00:00	2018-02-27 14:08:26+00:00
8	Resting arm diastolic BP	277145	23	2018-02-27 14:08:35+00:00	2018-02-27 14:08:35+00:00
8	Resting arm diastolic BP	55183	23	2018-02-27 14:18:06+00:00	2018-02-27 14:18:06+00:00
8	Resting arm diastolic BP	56858	23	2018-02-27 14:53:57+00:00	2018-02-27 14:53:57+00:00
8	Resting arm diastolic BP	8631	23	2018-02-27 18:25:51+00:00	2018-02-27 18:25:51+00:00
2	HDL in blood	1207	23	2018-02-28 12:14:47+00:00	2018-02-28 12:14:47+00:00
2	HDL in blood	1382	23	2018-02-28 12:15:21+00:00	2018-02-28 12:15:21+00:00
2	HDL in blood	1399	23	2018-02-28 12:15:49+00:00	2018-02-28 12:15:49+00:00
2	HDL in blood	1582	23	2018-02-28 12:16:53+00:00	2018-02-28 12:16:53+00:00
2	HDL in blood	1589	23	2018-02-28 12:17:14+00:00	2018-02-28 12:17:14+00:00
2	HDL in blood	2656	23	2018-02-28 12:17:48+00:00	2018-02-28 12:17:48+00:00
2	HDL in blood	4519	23	2018-02-28 12:18:35+00:00	2018-02-28 12:18:35+00:00
2	HDL in blood	5552	23	2018-02-28 12:19:05+00:00	2018-02-28 12:19:05+00:00
2	HDL in blood	6028	23	2018-02-28 12:19:38+00:00	2018-02-28 12:19:38+00:00
2	HDL in blood	6320	23	2018-02-28 12:20:13+00:00	2018-02-28 12:20:13+00:00
2	HDL in blood	6660	23	2018-02-28 12:20:43+00:00	2018-02-28 12:20:43+00:00
2	HDL in blood	6667	23	2018-02-28 12:21:09+00:00	2018-02-28 12:21:09+00:00
2	HDL in blood	7528	23	2018-02-28 12:21:43+00:00	2018-02-28 12:21:43+00:00
2	HDL in blood	7972	23	2018-02-28 12:22:23+00:00	2018-02-28 12:22:23+00:00
2	HDL in blood	7973	23	2018-02-28 12:22:47+00:00	2018-02-28 12:22:47+00:00
2	HDL in blood	8728	23	2018-02-28 12:24:15+00:00	2018-02-28 12:24:15+00:00
2	HDL in blood	9122	23	2018-02-28 12:25:05+00:00	2018-02-28 12:25:05+00:00
2	HDL in blood	9574	23	2018-02-28 12:25:52+00:00	2018-02-28 12:25:52+00:00
2	HDL in blood	10134	23	2018-02-28 12:26:32+00:00	2018-02-28 12:26:32+00:00
2	HDL in blood	10141	23	2018-02-28 12:27:32+00:00	2018-02-28 12:27:32+00:00
2	HDL in blood	21392	23	2018-02-28 12:27:56+00:00	2018-02-28 12:27:56+00:00
2	HDL in blood	24693	23	2018-02-28 12:29:16+00:00	2018-02-28 12:29:16+00:00
2	HDL in blood	24694	23	2018-02-28 12:29:30+00:00	2018-02-28 12:29:30+00:00
2	HDL in blood	24695	23	2018-02-28 12:29:42+00:00	2018-02-28 12:29:42+00:00
2	HDL in blood	24696	23	2018-02-28 12:29:53+00:00	2018-02-28 12:29:53+00:00
2	HDL in blood	24697	23	2018-02-28 12:30:05+00:00	2018-02-28 12:30:05+00:00
2	HDL in blood	55263	23	2018-02-28 12:31:01+00:00	2018-02-28 12:31:01+00:00
2	HDL in blood	70732	23	2018-02-28 12:31:47+00:00	2018-02-28 12:31:47+00:00
2	HDL in blood	71891	23	2018-02-28 12:32:11+00:00	2018-02-28 12:32:11+00:00
2	HDL in blood	172176	23	2018-02-28 12:33:14+00:00	2018-02-28 12:33:14+00:00
2	HDL in blood	227059	23	2018-02-28 12:33:48+00:00	2018-02-28 12:33:48+00:00
2	HDL in blood	255345	23	2018-02-28 12:34:20+00:00	2018-02-28 12:34:20+00:00
2	HDL in blood	275405	23	2018-02-28 12:34:55+00:00	2018-02-28 12:34:55+00:00
2	HDL in blood	275414	23	2018-02-28 12:35:12+00:00	2018-02-28 12:35:12+00:00
2	HDL in blood	277040	23	2018-02-28 12:35:39+00:00	2018-02-28 12:35:39+00:00
2	HDL in blood	277041	23	2018-02-28 12:35:51+00:00	2018-02-28 12:35:51+00:00
2	HDL in blood	277162	23	2018-02-28 12:36:43+00:00	2018-02-28 12:36:43+00:00
2	HDL in blood	277163	23	2018-02-28 12:36:51+00:00	2018-02-28 12:36:51+00:00
2	HDL in blood	277164	23	2018-02-28 12:36:59+00:00	2018-02-28 12:36:59+00:00
2	HDL in blood	277165	23	2018-02-28 12:37:09+00:00	2018-02-28 12:37:09+00:00
2	HDL in blood	277166	23	2018-02-28 12:37:18+00:00	2018-02-28 12:37:18+00:00
2	HDL in blood	277167	23	2018-02-28 12:37:27+00:00	2018-02-28 12:37:27+00:00
2	HDL in blood	277168	23	2018-02-28 12:37:36+00:00	2018-02-28 12:37:36+00:00
2	HDL in blood	277169	23	2018-02-28 12:37:46+00:00	2018-02-28 12:37:46+00:00
2	HDL in blood	277170	23	2018-02-28 12:37:56+00:00	2018-02-28 12:37:56+00:00
2	HDL in blood	7537	23	2018-02-28 12:43:49+00:00	2018-02-28 12:43:49+00:00
2	HDL in blood	24700	23	2018-02-28 12:45:52+00:00	2018-02-28 12:45:52+00:00
2	HDL in blood	227018	23	2018-02-28 12:47:32+00:00	2018-02-28 12:47:32+00:00
12	Height	539	23	2018-03-01 16:47:24+00:00	2018-03-01 16:47:24+00:00
12	Height	540	23	2018-03-01 16:47:38+00:00	2018-03-01 16:47:38+00:00
12	Height	680	23	2018-03-01 16:47:50+00:00	2018-03-01 16:47:50+00:00
12	Height	681	23	2018-03-01 16:48:03+00:00	2018-03-01 16:48:03+00:00
12	Height	744	23	2018-03-01 16:48:21+00:00	2018-03-01 16:48:21+00:00
12	Height	745	23	2018-03-01 16:48:38+00:00	2018-03-01 16:48:38+00:00
12	Height	1367	23	2018-03-01 16:48:51+00:00	2018-03-01 16:48:51+00:00
12	Height	1564	23	2018-03-01 16:49:03+00:00	2018-03-01 16:49:03+00:00
12	Height	1808	23	2018-03-01 16:50:22+00:00	2018-03-01 16:50:22+00:00
12	Height	2023	23	2018-03-01 16:50:39+00:00	2018-03-01 16:50:39+00:00
12	Height	2207	23	2018-03-01 16:51:15+00:00	2018-03-01 16:51:15+00:00
12	Height	2428	23	2018-03-01 16:51:34+00:00	2018-03-01 16:51:34+00:00
12	Height	2671	23	2018-03-01 16:51:58+00:00	2018-03-01 16:51:58+00:00
12	Height	2672	23	2018-03-01 16:52:17+00:00	2018-03-01 16:52:17+00:00
12	Height	3245	23	2018-03-01 16:52:34+00:00	2018-03-01 16:52:34+00:00
12	Height	3303	23	2018-03-01 16:52:50+00:00	2018-03-01 16:52:50+00:00
12	Height	3669	23	2018-03-01 16:53:06+00:00	2018-03-01 16:53:06+00:00
12	Height	4085	23	2018-03-01 16:53:22+00:00	2018-03-01 16:53:22+00:00
12	Height	4527	23	2018-03-01 16:53:37+00:00	2018-03-01 16:53:37+00:00
12	Height	5542	23	2018-03-01 16:53:57+00:00	2018-03-01 16:53:57+00:00
12	Height	5922	23	2018-03-01 16:54:21+00:00	2018-03-01 16:54:21+00:00
12	Height	6034	23	2018-03-01 16:54:43+00:00	2018-03-01 16:54:43+00:00
12	Height	6329	23	2018-03-01 16:54:58+00:00	2018-03-01 16:54:58+00:00
12	Height	6673	23	2018-03-01 16:55:16+00:00	2018-03-01 16:55:16+00:00
12	Height	7101	23	2018-03-01 16:55:52+00:00	2018-03-01 16:55:52+00:00
12	Height	7570	23	2018-03-01 16:56:11+00:00	2018-03-01 16:56:11+00:00
12	Height	7571	23	2018-03-01 16:56:25+00:00	2018-03-01 16:56:25+00:00
12	Height	7677	23	2018-03-01 16:56:41+00:00	2018-03-01 16:56:41+00:00
12	Height	7679	23	2018-03-01 16:56:54+00:00	2018-03-01 16:56:54+00:00
12	Height	7680	23	2018-03-01 16:57:10+00:00	2018-03-01 16:57:10+00:00
12	Height	8714	23	2018-03-01 16:57:25+00:00	2018-03-01 16:57:25+00:00
12	Height	8763	23	2018-03-01 16:57:40+00:00	2018-03-01 16:57:40+00:00
12	Height	9553	23	2018-03-01 16:57:52+00:00	2018-03-01 16:57:52+00:00
12	Height	10109	23	2018-03-01 16:58:08+00:00	2018-03-01 16:58:08+00:00
12	Height	10499	23	2018-03-01 16:58:26+00:00	2018-03-01 16:58:26+00:00
12	Height	21231	23	2018-03-01 16:58:51+00:00	2018-03-01 16:58:51+00:00
12	Height	55258	23	2018-03-01 17:44:20+00:00	2018-03-01 17:44:20+00:00
12	Height	56840	23	2018-03-01 17:44:46+00:00	2018-03-01 17:44:46+00:00
12	Height	70555	23	2018-03-01 17:45:02+00:00	2018-03-01 17:45:02+00:00
12	Height	72337	23	2018-03-01 17:45:24+00:00	2018-03-01 17:45:24+00:00
12	Height	177539	23	2018-03-01 17:45:56+00:00	2018-03-01 17:45:56+00:00
12	Height	250288	23	2018-03-01 17:48:14+00:00	2018-03-01 17:48:14+00:00
12	Height	251062	23	2018-03-01 17:51:55+00:00	2018-03-01 17:51:55+00:00
12	Height	251535	23	2018-03-01 17:52:11+00:00	2018-03-01 17:52:11+00:00
12	Height	254284	23	2018-03-01 17:52:31+00:00	2018-03-01 17:52:31+00:00
12	Height	254766	23	2018-03-01 17:52:54+00:00	2018-03-01 17:52:54+00:00
12	Height	255158	23	2018-03-01 17:53:17+00:00	2018-03-01 17:53:17+00:00
12	Height	274053	23	2018-03-01 17:53:45+00:00	2018-03-01 17:53:45+00:00
12	Height	274544	23	2018-03-01 17:54:00+00:00	2018-03-01 17:54:00+00:00
12	Height	274883	23	2018-03-01 17:54:22+00:00	2018-03-01 17:54:22+00:00
12	Height	275241	23	2018-03-01 17:54:39+00:00	2018-03-01 17:54:39+00:00
12	Height	277042	23	2018-03-01 17:55:03+00:00	2018-03-01 17:55:03+00:00
12	Height	277043	23	2018-03-01 17:55:13+00:00	2018-03-01 17:55:13+00:00
12	Height	277171	23	2018-03-01 17:55:24+00:00	2018-03-01 17:55:24+00:00
12	Height	277172	23	2018-03-01 17:55:35+00:00	2018-03-01 17:55:35+00:00
12	Height	277173	23	2018-03-01 17:55:50+00:00	2018-03-01 17:55:50+00:00
12	Height	277174	23	2018-03-01 17:56:01+00:00	2018-03-01 17:56:01+00:00
12	Height	277175	23	2018-03-01 17:56:13+00:00	2018-03-01 17:56:13+00:00
12	Height	277176	23	2018-03-01 17:56:28+00:00	2018-03-01 17:56:28+00:00
12	Height	277177	23	2018-03-01 17:56:40+00:00	2018-03-01 17:56:40+00:00
12	Height	277178	23	2018-03-01 17:56:53+00:00	2018-03-01 17:56:53+00:00
12	Height	277179	23	2018-03-01 17:57:07+00:00	2018-03-01 17:57:07+00:00
13	Weight	632	23	2018-03-02 14:13:19+00:00	2018-03-02 14:13:19+00:00
13	Weight	646	23	2018-03-02 14:13:35+00:00	2018-03-02 14:13:35+00:00
13	Weight	679	23	2018-03-02 14:13:52+00:00	2018-03-02 14:13:52+00:00
13	Weight	746	23	2018-03-02 14:14:22+00:00	2018-03-02 14:14:22+00:00
13	Weight	829	23	2018-03-02 14:14:41+00:00	2018-03-02 14:14:41+00:00
13	Weight	915	23	2018-03-02 14:15:00+00:00	2018-03-02 14:15:00+00:00
13	Weight	541	23	2018-03-02 14:15:15+00:00	2018-03-02 14:15:15+00:00
13	Weight	1037	23	2018-03-02 14:15:37+00:00	2018-03-02 14:15:37+00:00
13	Weight	1189	23	2018-03-02 14:15:54+00:00	2018-03-02 14:15:54+00:00
13	Weight	1366	23	2018-03-02 14:16:15+00:00	2018-03-02 14:16:15+00:00
13	Weight	1563	23	2018-03-02 14:16:38+00:00	2018-03-02 14:16:38+00:00
13	Weight	1807	23	2018-03-02 14:16:59+00:00	2018-03-02 14:16:59+00:00
13	Weight	2022	23	2018-03-02 14:17:15+00:00	2018-03-02 14:17:15+00:00
13	Weight	2206	23	2018-03-02 14:17:32+00:00	2018-03-02 14:17:32+00:00
13	Weight	2427	23	2018-03-02 14:17:51+00:00	2018-03-02 14:17:51+00:00
13	Weight	2670	23	2018-03-02 14:18:11+00:00	2018-03-02 14:18:11+00:00
13	Weight	3244	23	2018-03-02 14:18:31+00:00	2018-03-02 14:18:31+00:00
13	Weight	3302	23	2018-03-02 14:18:51+00:00	2018-03-02 14:18:51+00:00
13	Weight	3668	23	2018-03-02 14:19:09+00:00	2018-03-02 14:19:09+00:00
13	Weight	4084	23	2018-03-02 14:19:23+00:00	2018-03-02 14:19:23+00:00
13	Weight	4526	23	2018-03-02 14:19:43+00:00	2018-03-02 14:19:43+00:00
13	Weight	5541	23	2018-03-02 14:19:57+00:00	2018-03-02 14:19:57+00:00
13	Weight	5921	23	2018-03-02 14:20:16+00:00	2018-03-02 14:20:16+00:00
13	Weight	6033	23	2018-03-02 14:20:31+00:00	2018-03-02 14:20:31+00:00
13	Weight	6328	23	2018-03-02 14:20:45+00:00	2018-03-02 14:20:45+00:00
13	Weight	6671	23	2018-03-02 14:26:53+00:00	2018-03-02 14:26:53+00:00
13	Weight	7098	23	2018-03-02 14:27:19+00:00	2018-03-02 14:27:19+00:00
13	Weight	7569	23	2018-03-02 14:27:47+00:00	2018-03-02 14:27:47+00:00
13	Weight	7676	23	2018-03-02 14:29:59+00:00	2018-03-02 14:29:59+00:00
13	Weight	7678	23	2018-03-02 14:30:19+00:00	2018-03-02 14:30:19+00:00
13	Weight	8713	23	2018-03-02 15:16:08+00:00	2018-03-02 15:16:08+00:00
13	Weight	9100	23	2018-03-02 15:16:47+00:00	2018-03-02 15:16:47+00:00
13	Weight	9552	23	2018-03-02 15:17:13+00:00	2018-03-02 15:17:13+00:00
13	Weight	10108	23	2018-03-02 15:17:40+00:00	2018-03-02 15:17:40+00:00
13	Weight	10498	23	2018-03-02 15:17:55+00:00	2018-03-02 15:17:55+00:00
13	Weight	21229	23	2018-03-02 15:18:16+00:00	2018-03-02 15:18:16+00:00
13	Weight	55259	23	2018-03-02 15:19:15+00:00	2018-03-02 15:19:15+00:00
13	Weight	55291	23	2018-03-02 15:19:33+00:00	2018-03-02 15:19:33+00:00
13	Weight	56838	23	2018-03-02 15:20:00+00:00	2018-03-02 15:20:00+00:00
13	Weight	70552	23	2018-03-02 15:20:23+00:00	2018-03-02 15:20:23+00:00
13	Weight	72335	23	2018-03-02 15:21:06+00:00	2018-03-02 15:21:06+00:00
13	Weight	177537	23	2018-03-02 15:21:50+00:00	2018-03-02 15:21:50+00:00
13	Weight	227264	23	2018-03-02 15:22:09+00:00	2018-03-02 15:22:09+00:00
13	Weight	227263	23	2018-03-02 15:22:40+00:00	2018-03-02 15:22:40+00:00
13	Weight	250287	23	2018-03-02 15:23:03+00:00	2018-03-02 15:23:03+00:00
13	Weight	251061	23	2018-03-02 15:23:24+00:00	2018-03-02 15:23:24+00:00
13	Weight	251532	23	2018-03-02 15:23:40+00:00	2018-03-02 15:23:40+00:00
13	Weight	254286	23	2018-03-02 15:24:08+00:00	2018-03-02 15:24:08+00:00
13	Weight	254763	23	2018-03-02 15:24:30+00:00	2018-03-02 15:24:30+00:00
13	Weight	255155	23	2018-03-02 15:24:57+00:00	2018-03-02 15:24:57+00:00
13	Weight	274051	23	2018-03-02 15:25:18+00:00	2018-03-02 15:25:18+00:00
13	Weight	274542	23	2018-03-02 15:25:55+00:00	2018-03-02 15:25:55+00:00
13	Weight	274880	23	2018-03-02 15:26:15+00:00	2018-03-02 15:26:15+00:00
13	Weight	275238	23	2018-03-02 15:26:36+00:00	2018-03-02 15:26:36+00:00
13	Weight	277055	23	2018-03-02 15:27:04+00:00	2018-03-02 15:27:04+00:00
13	Weight	277056	23	2018-03-02 15:27:16+00:00	2018-03-02 15:27:16+00:00
13	Weight	277227	23	2018-03-02 15:27:30+00:00	2018-03-02 15:27:30+00:00
13	Weight	277228	23	2018-03-02 15:27:42+00:00	2018-03-02 15:27:42+00:00
13	Weight	277229	23	2018-03-02 15:28:02+00:00	2018-03-02 15:28:02+00:00
13	Weight	277230	23	2018-03-02 15:28:13+00:00	2018-03-02 15:28:13+00:00
13	Weight	277231	23	2018-03-02 15:28:25+00:00	2018-03-02 15:28:25+00:00
13	Weight	277232	23	2018-03-02 15:28:38+00:00	2018-03-02 15:28:38+00:00
13	Weight	277233	23	2018-03-02 15:28:51+00:00	2018-03-02 15:28:51+00:00
13	Weight	277234	23	2018-03-02 15:29:04+00:00	2018-03-02 15:29:04+00:00
13	Weight	277235	23	2018-03-02 15:29:20+00:00	2018-03-02 15:29:20+00:00
16	Hip circumference	3673	23	2018-03-02 15:47:15+00:00	2018-03-02 15:47:15+00:00
16	Hip circumference	4089	23	2018-03-02 15:47:34+00:00	2018-03-02 15:47:34+00:00
16	Hip circumference	4531	23	2018-03-02 15:47:58+00:00	2018-03-02 15:47:58+00:00
16	Hip circumference	5545	23	2018-03-02 15:48:16+00:00	2018-03-02 15:48:16+00:00
16	Hip circumference	5925	23	2018-03-02 15:48:33+00:00	2018-03-02 15:48:33+00:00
16	Hip circumference	8768	23	2018-03-02 15:48:50+00:00	2018-03-02 15:48:50+00:00
16	Hip circumference	9556	23	2018-03-02 15:49:09+00:00	2018-03-02 15:49:09+00:00
16	Hip circumference	10113	23	2018-03-02 15:49:24+00:00	2018-03-02 15:49:24+00:00
16	Hip circumference	10503	23	2018-03-02 15:49:54+00:00	2018-03-02 15:49:54+00:00
16	Hip circumference	55261	23	2018-03-02 15:50:18+00:00	2018-03-02 15:50:18+00:00
16	Hip circumference	177545	23	2018-03-02 15:50:58+00:00	2018-03-02 15:50:58+00:00
16	Hip circumference	250291	23	2018-03-02 15:51:40+00:00	2018-03-02 15:51:40+00:00
16	Hip circumference	251066	23	2018-03-02 15:52:03+00:00	2018-03-02 15:52:03+00:00
16	Hip circumference	254293	23	2018-03-02 16:01:48+00:00	2018-03-02 16:01:48+00:00
16	Hip circumference	277044	23	2018-03-02 16:02:24+00:00	2018-03-02 16:02:24+00:00
16	Hip circumference	277180	23	2018-03-02 16:02:35+00:00	2018-03-02 16:02:35+00:00
16	Hip circumference	277181	23	2018-03-02 16:03:07+00:00	2018-03-02 16:03:07+00:00
16	Hip circumference	277182	23	2018-03-02 16:03:19+00:00	2018-03-02 16:03:19+00:00
16	Hip circumference	277183	23	2018-03-02 16:03:32+00:00	2018-03-02 16:03:32+00:00
16	Hip circumference	277184	23	2018-03-02 16:03:43+00:00	2018-03-02 16:03:43+00:00
1	LDL in blood	1206	23	2018-03-02 19:17:27+00:00	2018-03-02 19:17:27+00:00
1	LDL in blood	1381	23	2018-03-02 19:17:50+00:00	2018-03-02 19:17:50+00:00
1	LDL in blood	1401	23	2018-03-02 19:18:20+00:00	2018-03-02 19:18:20+00:00
1	LDL in blood	1584	23	2018-03-02 19:18:48+00:00	2018-03-02 19:18:48+00:00
1	LDL in blood	1591	23	2018-03-02 19:19:03+00:00	2018-03-02 19:19:03+00:00
1	LDL in blood	7539	23	2018-03-02 19:56:03+00:00	2018-03-02 19:56:03+00:00
1	LDL in blood	7975	23	2018-03-02 19:56:38+00:00	2018-03-02 19:56:38+00:00
1	LDL in blood	8733	23	2018-03-02 19:58:37+00:00	2018-03-02 19:58:37+00:00
1	LDL in blood	8739	23	2018-03-02 19:58:53+00:00	2018-03-02 19:58:53+00:00
1	LDL in blood	8740	23	2018-03-02 19:59:16+00:00	2018-03-02 19:59:16+00:00
1	LDL in blood	24690	23	2018-03-02 19:59:58+00:00	2018-03-02 19:59:58+00:00
1	LDL in blood	24691	23	2018-03-02 20:00:09+00:00	2018-03-02 20:00:09+00:00
1	LDL in blood	24692	23	2018-03-02 20:00:20+00:00	2018-03-02 20:00:20+00:00
1	LDL in blood	24699	23	2018-03-02 20:00:40+00:00	2018-03-02 20:00:40+00:00
1	LDL in blood	277026	23	2018-03-02 20:01:23+00:00	2018-03-02 20:01:23+00:00
1	LDL in blood	277027	23	2018-03-02 20:01:32+00:00	2018-03-02 20:01:32+00:00
1	LDL in blood	277104	23	2018-03-02 20:01:42+00:00	2018-03-02 20:01:42+00:00
1	LDL in blood	277105	23	2018-03-02 20:01:52+00:00	2018-03-02 20:01:52+00:00
1	LDL in blood	277106	23	2018-03-02 20:02:02+00:00	2018-03-02 20:02:02+00:00
1	LDL in blood	277107	23	2018-03-02 20:02:12+00:00	2018-03-02 20:02:12+00:00
1	LDL in blood	277108	23	2018-03-02 20:02:22+00:00	2018-03-02 20:02:22+00:00
1	LDL in blood	277109	23	2018-03-02 20:02:33+00:00	2018-03-02 20:02:33+00:00
1	LDL in blood	277110	23	2018-03-02 20:02:43+00:00	2018-03-02 20:02:43+00:00
1	LDL in blood	277111	23	2018-03-02 20:02:53+00:00	2018-03-02 20:02:53+00:00
1	LDL in blood	277112	23	2018-03-02 20:03:04+00:00	2018-03-02 20:03:04+00:00
21	Age at enrollment/collection	226251	7	2018-03-14 21:55:18+00:00	2018-03-14 21:55:18+00:00
14	BMI	226255	7	2018-03-14 21:55:33+00:00	2018-03-14 21:55:33+00:00
73	Geographic site	226256	7	2018-03-14 21:55:48+00:00	2018-03-14 21:55:48+00:00
69	Cigarette smoking	226257	7	2018-03-14 21:56:03+00:00	2018-03-14 21:56:03+00:00
69	Cigarette smoking	226258	7	2018-03-14 21:56:17+00:00	2018-03-14 21:56:17+00:00
22	Gender	226279	7	2018-03-14 21:56:47+00:00	2018-03-14 21:56:47+00:00
12	Height	226281	7	2018-03-14 21:57:03+00:00	2018-03-14 21:57:03+00:00
17	Waist-hip ratio	226399	7	2018-03-14 21:57:55+00:00	2018-03-14 21:57:55+00:00
72	Fasting	253225	7	2018-03-14 21:59:57+00:00	2018-03-14 21:59:57+00:00
69	Cigarette smoking	258106	7	2018-03-14 22:00:13+00:00	2018-03-14 22:00:13+00:00
69	Cigarette smoking	258107	7	2018-03-14 22:00:29+00:00	2018-03-14 22:00:29+00:00
69	Cigarette smoking	258108	7	2018-03-14 22:00:37+00:00	2018-03-14 22:00:37+00:00
69	Cigarette smoking	258109	7	2018-03-14 22:00:47+00:00	2018-03-14 22:00:47+00:00
69	Cigarette smoking	258110	7	2018-03-14 22:00:57+00:00	2018-03-14 22:00:57+00:00
69	Cigarette smoking	258111	7	2018-03-14 22:01:08+00:00	2018-03-14 22:01:08+00:00
3	Triglycerides in blood	253240	7	2018-03-14 22:01:39+00:00	2018-03-14 22:01:39+00:00
4	Total cholesterol in blood	253238	7	2018-03-14 22:01:50+00:00	2018-03-14 22:01:50+00:00
2	HDL in blood	253239	7	2018-03-14 22:02:01+00:00	2018-03-14 22:02:01+00:00
1	LDL in blood	253241	7	2018-03-14 22:02:22+00:00	2018-03-14 22:02:22+00:00
1	LDL in blood	204641	24	2018-03-15 13:00:48+00:00	2018-03-15 13:00:48+00:00
1	LDL in blood	204650	24	2018-03-15 13:01:21+00:00	2018-03-15 13:01:21+00:00
1	LDL in blood	204768	24	2018-03-15 13:01:53+00:00	2018-03-15 13:01:53+00:00
1	LDL in blood	204868	24	2018-03-15 13:02:33+00:00	2018-03-15 13:02:33+00:00
1	LDL in blood	204869	24	2018-03-15 13:03:06+00:00	2018-03-15 13:03:06+00:00
1	LDL in blood	204960	24	2018-03-15 13:03:31+00:00	2018-03-15 13:03:31+00:00
1	LDL in blood	204967	24	2018-03-15 13:03:48+00:00	2018-03-15 13:03:48+00:00
2	HDL in blood	204765	24	2018-03-15 13:53:44+00:00	2018-03-15 13:53:44+00:00
2	HDL in blood	204645	24	2018-03-15 13:54:11+00:00	2018-03-15 13:54:11+00:00
2	HDL in blood	204867	24	2018-03-15 13:55:59+00:00	2018-03-15 13:55:59+00:00
2	HDL in blood	204966	24	2018-03-15 13:57:54+00:00	2018-03-15 13:57:54+00:00
4	Total cholesterol in blood	207635	24	2018-03-15 14:10:35+00:00	2018-03-15 14:10:35+00:00
3	Triglycerides in blood	207636	24	2018-03-15 14:11:01+00:00	2018-03-15 14:11:01+00:00
14	BMI	204719	24	2018-03-15 14:33:24+00:00	2018-03-15 14:33:24+00:00
14	BMI	204637	24	2018-03-15 14:37:48+00:00	2018-03-15 14:37:48+00:00
14	BMI	204836	24	2018-03-15 14:38:49+00:00	2018-03-15 14:38:49+00:00
14	BMI	205014	24	2018-03-15 14:39:28+00:00	2018-03-15 14:39:28+00:00
14	BMI	215389	24	2018-03-15 14:41:17+00:00	2018-03-15 14:41:17+00:00
13	Weight	203154	24	2018-03-15 14:42:23+00:00	2018-03-15 14:42:23+00:00
13	Weight	203166	24	2018-03-15 14:42:51+00:00	2018-03-15 14:42:51+00:00
13	Weight	203176	24	2018-03-15 14:43:30+00:00	2018-03-15 14:43:30+00:00
13	Weight	203187	24	2018-03-15 14:43:56+00:00	2018-03-15 14:43:56+00:00
12	Height	203151	24	2018-03-15 14:44:55+00:00	2018-03-15 14:44:55+00:00
12	Height	203175	24	2018-03-15 14:45:51+00:00	2018-03-15 14:45:51+00:00
12	Height	203193	24	2018-03-15 14:46:26+00:00	2018-03-15 14:46:26+00:00
13	Weight	214061	24	2018-03-15 14:55:55+00:00	2018-03-15 14:55:55+00:00
13	Weight	214094	24	2018-03-15 14:56:22+00:00	2018-03-15 14:56:22+00:00
22	Gender	204634	24	2018-03-15 14:59:11+00:00	2018-03-15 14:59:11+00:00
22	Gender	204711	24	2018-03-15 14:59:38+00:00	2018-03-15 14:59:38+00:00
22	Gender	204963	24	2018-03-15 15:00:06+00:00	2018-03-15 15:00:06+00:00
73	Geographic site	204692	24	2018-03-15 15:01:55+00:00	2018-03-15 15:01:55+00:00
